symbol,time,close,volume,ema_9,ema_21,pct_change,rsi,macd_hist,signal_score,buy_signal
TSLA,2025-03-24 12:47:00-04:00,274.87,1268356,273.3209023797024,272.88322084069546,0.3394903993575227,78.11324057057895,0.22056314003523747,3,True
TSLA,2025-03-24 14:05:00-04:00,274.86,415659,274.33126629239376,274.31158923707983,0.19867670378943547,50.81865925239391,0.0033313166763572558,3,True
TSLA,2025-03-24 14:20:00-04:00,274.3148,197365,274.1836404797988,274.1727496700707,0.07106376769296929,39.245920090038986,0.03784009459142998,3,True
TSLA,2025-03-24 15:27:00-04:00,275.83,574293,275.11491177253436,274.85870980063595,0.29634747195608213,71.55409872190485,0.07915500869680533,3,True
QQQ,2025-03-25 10:07:00-04:00,491.65,210218,491.3252086944311,491.297235367724,0.04578521646232403,58.62068965517174,0.03585466772988153,3,True
QQQ,2025-03-25 13:52:00-04:00,491.62,121424,491.77651169749504,491.8580435811194,-0.020336777027585295,39.81292832006096,0.0008657655394979785,3,True
SPY,2025-03-25 10:00:00-04:00,574.47,231642,574.6749456747232,574.7473117903534,-0.03306302857341015,39.90306946688229,0.0394171339422488,3,True
SPY,2025-03-25 11:46:00-04:00,575.27,80215,575.4113470837935,575.5101674044613,-0.012166718809758503,39.76734166307094,5.55761102099539e-05,3,True
SPY,2025-03-25 12:17:00-04:00,574.58,103111,574.7152007746894,574.7958986128176,-0.017400988376126136,37.936078402694186,0.012124879556325241,3,True
SPY,2025-03-25 12:43:00-04:00,574.655,72041,574.5353420181201,574.5281596525587,-0.02000800320127727,55.78333835795395,0.049703416953517515,3,True
SPY,2025-03-25 13:49:00-04:00,574.28,76786,574.4435669184054,574.4877433411334,-0.012187690432674536,39.9280575539569,0.002701600803585613,3,True
SPY,2025-03-25 14:11:00-04:00,574.55,436646,574.2945689233084,574.27390543913,0.0034811062955775185,53.124999999997335,0.054658479057543535,3,True
SPY,2025-03-25 15:03:00-04:00,574.34,224952,574.1147610565644,574.1115447542505,0.0261237569445516,64.73037018060785,0.0421571009967618,3,True
TSLA,2025-03-25 04:19:00-04:00,275.22,114432,281.4841382758243,323.69413112590263,0.320769847634339,17.19492868462828,8.455269367791473,4,True
TSLA,2025-03-25 04:21:00-04:00,276.7,37146,279.5218484965276,315.4141579552914,0.545058139534893,28.694292415950414,9.636223738667873,3,True
TSLA,2025-03-25 04:31:00-04:00,274.16,47007,275.1624621392994,290.5993863629727,0.20467836257309635,39.54588457899747,8.368024207441763,3,True
TSLA,2025-03-25 04:36:00-04:00,274.76,44165,274.58127399380567,284.41817558597756,0.3579516400029181,37.13592233009725,6.680968859410598,3,True
TSLA,2025-03-25 04:50:00-04:00,278.72,42367,276.5621828486085,278.3335555494514,0.6681836240835182,78.285714285715,3.1291841752849336,3,True
TSLA,2025-03-25 05:15:00-04:00,275.7,23740,275.7261271757285,276.1616103490028,0.2108170979935986,48.130841121495,0.31263339517220423,3,True
TSLA,2025-03-25 05:17:00-04:00,275.75,26724,275.7267213924663,276.0860416107461,0.01813565469714895,37.28813559322053,0.29967868545231235,3,True
TSLA,2025-03-25 05:53:00-04:00,277.2,11130,276.65880217683065,276.5396605173677,0.2024291497975783,58.33333333333375,0.06022790550960964,3,True
TSLA,2025-03-25 06:37:00-04:00,279.47,24608,278.45458535177625,277.98988811887284,0.31227566403446705,73.88888888888911,0.14081986229385812,3,True
TSLA,2025-03-25 06:43:00-04:00,280.62,24101,279.53948682245607,278.80819674788097,0.2894821486008281,86.511627906976,0.1682582434934098,3,True
TSLA,2025-03-25 07:01:00-04:00,282.92,47332,281.58513460321603,280.97729809988823,0.2551381998582736,58.51979345955265,0.013258956145441259,3,True
TSLA,2025-03-25 08:30:00-04:00,283.5,47409,283.04069371541357,282.9534532569246,0.20146325946346355,58.67175409573616,0.03171127240907677,3,True
TSLA,2025-03-25 09:31:00-04:00,280.735,1456363,281.92494380672525,282.5340518901147,0.29473759422671275,35.75807625552885,-0.3678947396075827,3,True
TSLA,2025-03-25 09:54:00-04:00,273.67,650718,273.254415626953,274.76958949648036,0.38883386522872154,37.36135025827903,0.19752899888965247,3,True
TSLA,2025-03-25 10:12:00-04:00,274.8561,409330,273.9567151618015,273.9341231725241,0.2511603308196664,51.90762325345712,0.35865994988960503,3,True
TSLA,2025-03-25 10:38:00-04:00,278.89,691317,277.70047665349335,276.9181725956573,0.20937287667264215,71.26341866226248,0.13209287333812825,3,True
TSLA,2025-03-25 11:47:00-04:00,277.559,308715,276.72650036577943,276.72637397885336,0.33582763980770647,66.46252728595675,0.18042991846558315,3,True
TSLA,2025-03-25 12:00:00-04:00,278.47,451425,277.431431591682,277.19777742268667,0.42554726099031104,68.0130790617535,0.1022258999616571,3,True
TSLA,2025-03-25 12:40:00-04:00,279.3993,306415,278.5513294491485,278.2857381916326,0.24026870486664187,74.28784392520298,0.08747617932318535,3,True
TSLA,2025-03-25 12:52:00-04:00,279.8611,633527,279.2926495201077,278.9595873640904,0.2170417718572626,72.93655443360824,0.03630102826614584,3,True
TSLA,2025-03-25 12:54:00-04:00,280.6032,347790,279.67433569286896,279.198296995116,0.20111412655334782,71.69580104523361,0.10731278324966803,3,True
TSLA,2025-03-25 14:08:00-04:00,278.9,311621,278.31070185755016,278.25927665419897,0.18319623549696296,58.963991455599064,0.05766778490251132,3,True
TSLA,2025-03-25 14:16:00-04:00,280.13,306585,279.3399301297573,278.90153450021927,0.20747630119835048,86.56620167667897,0.15739708284068282,3,True
TSLA,2025-03-25 14:40:00-04:00,280.88,354397,280.2785675357352,280.0337663656185,0.27131229473082996,65.04372560292997,0.019702552670441742,3,True
TSLA,2025-03-25 14:47:00-04:00,282.26,490070,281.3746759488703,280.78184099406656,0.2130227934388884,79.0832272253741,0.1453265492234344,3,True
TSLA,2025-03-25 14:55:00-04:00,283.5806,593593,282.4928304588421,281.7498205319949,0.2653891029947397,80.36981964696895,0.11896624243302867,3,True
TSLA,2025-03-25 15:39:00-04:00,286.58,662874,285.4607633915582,284.81459302175284,0.2518715455117837,84.27821966491672,0.11441178868698765,3,True
TSLA,2025-03-25 16:00:00-04:00,288.9569,3778061,287.85191903676446,287.10249042354684,0.3357408243341853,79.47915124077129,0.07947297592174007,3,True
QQQ,2025-03-26 09:39:00-04:00,492.79,321860,492.6121512812476,492.59951014488945,-0.0507058250851844,56.15809509591779,0.08780740693697878,3,True
QQQ,2025-03-26 10:46:00-04:00,488.19,133253,488.4776266285354,488.56796302080136,-0.035322122398839806,30.73478675768918,0.0032907587237336333,3,True
QQQ,2025-03-26 10:53:00-04:00,489.23,134097,488.65928965992873,488.58608914079997,0.05583313052068828,63.87787470261668,0.10041959760157661,3,True
QQQ,2025-03-26 12:05:00-04:00,486.42,214283,486.29543347602294,486.76464084828274,0.07818286560776766,34.031725977399006,0.00432684267103689,3,True
QQQ,2025-03-26 13:24:00-04:00,484.89,96823,484.85418705263305,485.01425896679956,0.018316786344585445,38.506334286882925,0.01169501227376285,3,True
QQQ,2025-03-26 13:40:00-04:00,484.3057,164803,484.07678893556044,484.3310794851909,0.050758170474729525,34.90726868833018,0.005926272854099912,3,True
QQQ,2025-03-26 14:10:00-04:00,484.37,111534,484.0107680271344,484.00429643937105,0.04337409120951374,57.44511392755706,0.06662121303356164,3,True
QQQ,2025-03-26 15:07:00-04:00,482.88,283921,483.229831212611,483.38572291978306,-0.060020282716233275,39.251258389261345,0.02196242936719084,3,True
SPY,2025-03-26 08:42:00-04:00,575.56,7830,575.3728014003212,575.3486637448322,0.020888370946869905,61.417322834642356,0.031178578739719316,3,True
SPY,2025-03-26 09:33:00-04:00,574.95,163288,575.2108690448761,575.317202320109,-0.06778600479716568,35.66666666666943,0.001450797913632923,3,True
SPY,2025-03-26 11:36:00-04:00,572.52,166356,572.5908858175807,572.7829810180285,-0.017463588418153986,39.756097560974744,0.00889859605647872,3,True
SPY,2025-03-26 13:40:00-04:00,568.61,229948,568.3899197659864,568.68040127117,0.043986205925827804,32.89124668435052,0.012813044514815464,3,True
SPY,2025-03-26 14:10:00-04:00,568.8,117596,568.4384366423892,568.3975301503475,0.035174111853653045,59.83953981229169,0.0759687596254815,3,True
TSLA,2025-03-26 04:49:00-04:00,283.59,8751,283.95715787579957,286.4668700601071,-0.05990978291514626,29.999999999999105,2.5999852123696137,3,True
TSLA,2025-03-26 04:56:00-04:00,283.45,9125,283.65021497135496,285.0624291771787,-0.08812125484667366,29.50819672131321,1.5539982298970774,3,True
TSLA,2025-03-26 05:21:00-04:00,283.51,9608,283.77897823460023,284.01802761356964,-0.0035270880361149004,25.581395348836665,0.1876613609719251,3,True
TSLA,2025-03-26 05:42:00-04:00,283.5,10398,283.7116580051448,283.77552828573323,-0.07401924500369805,38.129496402878644,0.035116094425111405,3,True
TSLA,2025-03-26 05:47:00-04:00,283.4,5157,283.55731769512585,283.66862440204227,-0.014112334180083064,37.20930232557945,0.002715459908104262,3,True
TSLA,2025-03-26 06:45:00-04:00,285.37,11310,284.89226024475903,284.5990347018286,0.20014044943819087,71.08433734939726,0.038066808970487975,3,True
TSLA,2025-03-26 07:34:00-04:00,284.97,10321,284.81550535205,284.8138485828715,0.01754878562403306,56.79611650485508,0.02824320275574356,3,True
TSLA,2025-03-26 09:42:00-04:00,283.9313,918568,282.74419738286616,282.7056977342148,0.25497053061835917,61.63726023287666,0.2790960667000367,4,True
TSLA,2025-03-26 10:51:00-04:00,277.2591,362040,276.59263658570706,276.55487268214324,0.20224105934416592,57.66173245614032,0.020615274746724907,3,True
TSLA,2025-03-26 11:17:00-04:00,278.74,401144,278.1274300379844,277.8300438676193,0.2589741745198326,66.13683483068405,0.039031185906835075,3,True
TSLA,2025-03-26 12:58:00-04:00,270.635,597816,271.2610111839595,272.14271674467585,0.25378783248297676,30.334569936795134,-0.21019996802603447,3,True
TSLA,2025-03-26 13:40:00-04:00,270.82,417054,269.9096749338782,270.16774493642595,0.218332531547194,45.2877798694277,0.05799700880775799,3,True
TSLA,2025-03-26 13:42:00-04:00,272.4168,512354,270.64073595768207,270.4694900301041,0.3950323002201328,62.040908213803604,0.2791747119308625,4,True
TSLA,2025-03-26 15:16:00-04:00,269.375,348359,269.0310008508204,269.36173699782745,0.29282713146689954,37.6131790744465,0.015438317503777554,3,True
TSLA,2025-03-26 15:41:00-04:00,268.715,557879,267.8596054342652,268.07961575635215,0.3173240251619136,50.503118184948384,0.12824770348939335,3,True
TSLA,2025-03-26 15:49:00-04:00,270.6519,687939,269.0638435605505,268.6121846944149,0.3287676310863352,76.85830111599803,0.332832955381703,3,True
QQQ,2025-03-27 08:31:00-04:00,484.0,16309,483.39606191421177,483.34393107372455,0.076504766040153,64.49410884608162,0.06994836646309016,3,True
QQQ,2025-03-27 09:54:00-04:00,483.34,342590,482.199201920802,481.8842824304443,0.20090349562960075,80.18757327080847,0.27196105640575025,3,True
QQQ,2025-03-27 11:50:00-04:00,483.49,289522,483.35837511591217,483.7690694362563,0.09937682449638885,37.27925770727312,0.013376051712491732,3,True
QQQ,2025-03-27 13:47:00-04:00,482.9706,75783,482.52244889493704,482.48687710520267,0.05500252638721559,53.95255500609149,0.08034915433884816,3,True
SPY,2025-03-27 04:00:00-04:00,568.83,3810,499.35278062619045,490.3046841893249,18.038816287501504,97.3337758601615,5.5275280373177695,3,True
SPY,2025-03-27 08:31:00-04:00,568.76,12774,568.282964284647,568.2480811236574,0.031904120204306885,61.75000000000202,0.05159893208033749,3,True
SPY,2025-03-27 09:30:00-04:00,567.3205,418831,567.2570773476598,567.4363088546767,0.0,38.884045335665576,0.013458956923528831,3,True
SPY,2025-03-27 09:31:00-04:00,567.27,147006,567.2596618781279,567.421189867888,-0.008901493952717665,37.070557813082786,0.02163580093276779,3,True
SPY,2025-03-27 12:06:00-04:00,569.0232,110101,568.4371637839845,568.4086761750831,0.0908344456038046,73.38065661047017,0.1380604240132672,3,True
SPY,2025-03-27 13:50:00-04:00,567.6227,74923,567.2348140672607,567.1827008859306,0.03396013605203585,64.31529493648938,0.08608998278580476,3,True
TSLA,2025-03-27 04:15:00-04:00,266.5,27266,274.5765481403205,332.04231560924103,0.23695791176139291,32.996632996633295,4.446171978749177,3,True
TSLA,2025-03-27 05:02:00-04:00,270.22,19120,269.24458656512456,269.2753024568307,0.3043801039346983,85.2054794520557,1.269090297403678,3,True
TSLA,2025-03-27 05:03:00-04:00,270.55,19808,269.50566925209966,269.39118405166425,0.12212271482494597,86.43216080402088,1.212004595403811,3,True
TSLA,2025-03-27 05:10:00-04:00,270.7,23625,269.99411232033805,269.7199286503229,0.24069616737640853,68.95734597156371,0.621255082375336,3,True
TSLA,2025-03-27 05:11:00-04:00,271.93,34243,270.3812898562705,269.9208442275663,0.4543775397118699,74.66150870406193,0.6655663995880285,3,True
TSLA,2025-03-27 06:03:00-04:00,274.22,22021,273.3708735024232,273.0292207484098,0.3292843553344138,73.64341085271333,0.07034759822263631,3,True
TSLA,2025-03-27 06:52:00-04:00,274.22,14873,274.2423455780947,274.27891750554045,-0.04738472753781364,38.095238095238095,0.010483636428865864,3,True
TSLA,2025-03-27 07:04:00-04:00,273.5,27272,272.9647002472053,273.3236852064617,0.3964466632405683,39.919354838709516,-0.013092427007774798,3,True
TSLA,2025-03-27 08:30:00-04:00,274.0,30710,273.2633169642395,273.42505160880796,0.366300366300365,53.787680894415416,0.02161457800735933,3,True
TSLA,2025-03-27 08:32:00-04:00,274.21,28455,273.6217228571133,273.57037323041976,-0.040099154272388304,57.884804301741966,0.1293221669582093,3,True
TSLA,2025-03-27 08:35:00-04:00,274.2999,32570,273.78310210284207,273.6587987456196,0.21185883384478021,59.22041399658811,0.12440763165318193,3,True
TSLA,2025-03-27 09:28:00-04:00,272.24,81072,271.9022555422939,272.5962943895563,0.38348082595871524,33.22069447681194,-0.1416326170072557,3,True
TSLA,2025-03-27 09:30:00-04:00,274.342,1327862,272.46824354706814,272.73794577649284,0.7166195528470309,56.32284847517145,0.13077240664200296,3,True
TSLA,2025-03-27 09:31:00-04:00,275.97,1315503,273.46839587012363,273.1643353524734,0.59341989195969,67.9159531023582,0.4124106000305852,4,True
TSLA,2025-03-27 09:34:00-04:00,275.44,995433,274.2171114855034,273.617945418838,0.4192642823289239,62.15502640231146,0.4122140451192311,3,True
TSLA,2025-03-27 09:42:00-04:00,276.1254,862657,274.50171181597176,274.02711969851714,0.6985157361146799,65.81429611691584,0.16100941793483342,3,True
TSLA,2025-03-27 09:43:00-04:00,278.03,1062339,275.2073694527774,274.3910179077428,0.6897590732326542,65.67653959941495,0.34009673439580723,3,True
TSLA,2025-03-27 10:28:00-04:00,280.9197,729245,278.977684895794,278.5371988260998,0.689868994067977,63.25031271276353,0.1670220057712557,3,True
TSLA,2025-03-27 10:29:00-04:00,282.3808,996702,279.65830791663524,278.8866171146362,0.5201130429799194,73.53028383514385,0.33670034942694893,3,True
TSLA,2025-03-27 10:30:00-04:00,283.16,940356,280.35864633330823,279.27510646785106,0.27593944064185916,80.65976714100904,0.47209313415845655,3,True
TSLA,2025-03-27 10:34:00-04:00,283.85,690737,282.0284567381231,280.4962181325394,0.3774986075871123,81.58654555417417,0.47149268319561033,3,True
TSLA,2025-03-27 10:37:00-04:00,285.33,879206,283.28520984991906,281.50533293203557,0.47007869856863227,86.15242337309414,0.43621980252033987,3,True
TSLA,2025-03-27 10:38:00-04:00,286.21,921331,283.87016787993525,281.93302993821413,0.3084148179301138,86.7381245029286,0.47085251721806465,3,True
TSLA,2025-03-27 10:53:00-04:00,290.16,1145867,287.71495806784674,286.09622305072315,0.5565334195563487,69.96905005862583,0.04287582975013349,3,True
TSLA,2025-03-27 10:55:00-04:00,291.55,1145712,288.8819731634219,286.93241574439924,0.4600037902934062,74.81247802476896,0.21742720581957853,3,True
TSLA,2025-03-27 12:04:00-04:00,285.1,499655,284.29712256151583,284.19983128454055,0.1704056356832906,63.5648840080576,0.23619008095617522,3,True
TSLA,2025-03-27 13:17:00-04:00,277.99,392879,278.6252170438637,278.6804667401707,-0.34236139740808635,36.29550321199128,0.03829302482015817,3,True
TSLA,2025-03-27 13:45:00-04:00,276.605,261370,275.96112799973594,275.9495798505426,0.24826036532328288,65.98086823177212,0.23791920628602198,3,True
TSLA,2025-03-27 13:47:00-04:00,277.885,454495,276.543961919831,276.2287850004484,0.24747564024401036,66.73568840256326,0.34588714238113377,3,True
TSLA,2025-03-27 14:49:00-04:00,278.56,327466,277.48352596292676,277.03726510584465,0.25914195220271274,75.35563751317076,0.1885548470068783,3,True
TSLA,2025-03-27 15:21:00-04:00,278.7476,378170,277.80694587611794,277.4393708455572,0.21664958924301203,87.20621800012304,0.176907261900873,3,True
TSLA,2025-03-27 15:22:00-04:00,279.43,460396,278.13155670089435,277.6203371323247,0.24480928266288338,88.75758889852534,0.23699568827275397,3,True
TSLA,2025-03-27 15:55:00-04:00,274.03,693008,274.6296649047471,275.9831049500022,0.3622166634314805,27.03519707550275,-0.48538891798623407,3,True
TSLA,2025-03-27 16:00:00-04:00,273.8,4474719,273.66037531598755,274.9000813096486,0.20494803103499049,30.632244043786557,-0.15774947553942154,3,True
QQQ,2025-03-28 04:00:00-04:00,479.01,9875,314.7303002527901,293.4555284633169,74.94886778670562,96.79140652050081,13.031507524114087,3,True
QQQ,2025-03-28 07:17:00-04:00,480.48,6357,480.3149326752635,480.4199221663417,0.03539380816557358,39.23076923077085,0.011307318285629891,3,True
QQQ,2025-03-28 14:57:00-04:00,469.38,118762,469.1399897428305,469.11382891617257,0.044738571362490376,63.36081844556512,0.06693222693463022,3,True
QQQ,2025-03-28 15:54:00-04:00,469.245,268396,468.7089463879093,468.65021748110394,0.12354213875127584,62.952448545067824,0.10034794490557733,3,True
SPY,2025-03-28 07:19:00-04:00,566.4,3642,566.3022853378206,566.3654978104086,-0.01941713297205494,39.583333333330536,0.0003036124901556747,3,True
SPY,2025-03-28 07:41:00-04:00,566.141,16992,566.1373144834228,566.1940154735453,-0.017483752472458036,38.38892385147677,0.01293530869552302,3,True
SPY,2025-03-28 08:59:00-04:00,564.46,15874,564.8193078860294,564.97272365396,-0.024796315975905703,32.18185998390551,2.4249322067237955e-05,3,True
SPY,2025-03-28 09:10:00-04:00,565.16,33462,564.819060128637,564.7944711360385,-0.012384339118598486,52.94175328495802,0.10798885475135328,3,True
SPY,2025-03-28 11:01:00-04:00,558.06,442317,558.5767842873564,558.8788200161831,-0.07162554166817436,35.123387549072916,0.0029093072456994884,3,True
SPY,2025-03-28 11:09:00-04:00,558.2358,331951,558.261062067344,558.5019137160924,0.00641347187388952,39.534708059522856,0.0425522838896677,3,True
SPY,2025-03-28 13:42:00-04:00,556.03,266871,555.7122466447896,555.7006524536092,0.041381792011518925,70.05329963184765,0.08663653589438844,3,True
TSLA,2025-03-28 04:45:00-04:00,275.86,19206,274.92170154851243,278.1057629592613,0.2361832782239226,70.61994609164408,3.628941249910193,3,True
TSLA,2025-03-28 04:49:00-04:00,276.63,14074,275.6310809542707,277.46124988679816,0.22826086956522218,80.88642659279694,2.8407406995075384,3,True
TSLA,2025-03-28 04:50:00-04:00,277.27,27929,275.95886476341656,277.4438635334529,0.23135596283845317,82.96296296296191,2.7073008221571886,3,True
TSLA,2025-03-28 04:54:00-04:00,277.05,16947,276.28575900709546,277.1350785693961,0.25330197213677685,73.41549295774666,1.9660549743532423,3,True
TSLA,2025-03-28 04:55:00-04:00,277.62,20437,276.5526072056764,277.1791623358146,0.2057390362750322,75.44715447154478,1.8712294679869856,3,True
TSLA,2025-03-28 05:26:00-04:00,278.43,28728,277.6161897924684,277.3827181642645,0.31344574146130455,66.1931818181817,0.20216758010141195,3,True
